datum;kraj_nuts_kod;okres_lau_kod;kumulativni_pocet_nakazenych;kumulativni_pocet_vylecenych;kumulativni_pocet_umrti
2020-07-01;CZ063;CZ0634;35;33;1
2020-07-01;CZ063;CZ0635;43;42;0
2020-07-01;CZ064;CZ0641;35;32;0
2020-07-01;CZ064;CZ0642;272;224;5
2020-07-01;CZ064;CZ0643;93;73;3
2020-07-01;CZ064;CZ0644;120;109;14
2020-07-01;CZ064;CZ0645;15;17;0
2020-07-01;CZ064;CZ0646;40;37;0
2020-07-01;CZ064;CZ0647;81;74;0
2020-07-01;CZ071;CZ0711;10;10;0
2020-07-01;CZ071;CZ0712;661;599;22
2020-07-01;CZ071;CZ0713;84;83;0
2020-07-01;CZ071;CZ0714;87;57;1
2020-07-01;CZ071;CZ0715;54;51;0
2020-07-01;CZ072;CZ0721;40;36;0
2020-07-01;CZ072;CZ0722;145;145;2
2020-07-01;CZ072;CZ0723;50;50;0
2020-07-01;CZ072;CZ0724;149;146;2
2020-07-01;CZ080;CZ0801;30;29;1
2020-07-01;CZ080;CZ0802;459;310;10
2020-07-01;CZ080;CZ0803;1554;582;5
2020-07-01;CZ080;CZ0804;123;103;6
2020-07-01;CZ080;CZ0805;212;201;9
2020-07-01;CZ080;CZ0806;598;462;35
2020-07-01;;;10;109;0
2020-07-02;CZ010;CZ0100;2419;2220;105
2020-07-02;CZ020;CZ0201;93;93;1
2020-07-02;CZ020;CZ0202;89;79;1
2020-07-02;CZ020;CZ0203;129;115;6
2020-07-02;CZ020;CZ0204;82;66;1
2020-07-02;CZ020;CZ0205;40;38;1
2020-07-02;CZ020;CZ0206;114;111;2
2020-07-02;CZ020;CZ0207;73;61;1
2020-07-02;CZ020;CZ0208;75;67;1
2020-07-02;CZ020;CZ0209;241;211;4
2020-07-02;CZ020;CZ020A;206;189;4
2020-07-02;CZ020;CZ020B;51;47;2
2020-07-02;CZ020;CZ020C;21;19;0
2020-07-02;CZ031;CZ0311;44;44;0
2020-07-02;CZ031;CZ0312;23;23;0
2020-07-02;CZ031;CZ0313;19;19;0
2020-07-02;CZ031;CZ0314;15;15;0
2020-07-02;CZ031;CZ0315;41;32;5
2020-07-02;CZ031;CZ0316;40;36;1
2020-07-02;CZ031;CZ0317;18;18;0
2020-07-02;CZ032;CZ0321;348;337;8
2020-07-02;CZ032;CZ0322;87;86;0
2020-07-02;CZ032;CZ0323;108;102;2
2020-07-02;CZ032;CZ0324;48;38;5
2020-07-02;CZ032;CZ0325;21;22;0
2020-07-02;CZ032;CZ0326;8;7;0
2020-07-02;CZ032;CZ0327;54;52;2
2020-07-02;CZ041;CZ0411;317;282;35
2020-07-02;CZ041;CZ0412;85;83;3
2020-07-02;CZ041;CZ0413;74;74;0
2020-07-02;CZ042;CZ0421;48;47;0
2020-07-02;CZ042;CZ0422;28;28;1
2020-07-02;CZ042;CZ0423;269;265;11
2020-07-02;CZ042;CZ0424;29;26;3
2020-07-02;CZ042;CZ0425;42;40;6
2020-07-02;CZ042;CZ0426;61;64;0
2020-07-02;CZ042;CZ0427;87;87;0
2020-07-02;CZ051;CZ0511;11;8;0
2020-07-02;CZ051;CZ0512;93;80;2
2020-07-02;CZ051;CZ0513;132;71;2
2020-07-02;CZ051;CZ0514;46;39;1
2020-07-02;CZ052;CZ0521;75;67;1
2020-07-02;CZ052;CZ0522;30;24;1
2020-07-02;CZ052;CZ0523;69;69;0
2020-07-02;CZ052;CZ0524;19;17;1
2020-07-02;CZ052;CZ0525;32;28;1
2020-07-02;CZ053;CZ0531;97;79;0
2020-07-02;CZ053;CZ0532;153;143;5
2020-07-02;CZ053;CZ0533;39;37;2
2020-07-02;CZ053;CZ0534;25;24;2
2020-07-02;CZ063;CZ0631;93;95;3
2020-07-02;CZ063;CZ0632;18;17;0
2020-07-02;CZ063;CZ0633;2;2;0
2020-07-02;CZ063;CZ0634;35;33;1
2020-07-02;CZ063;CZ0635;43;42;0
2020-07-02;CZ064;CZ0641;36;32;0
2020-07-02;CZ064;CZ0642;277;225;5
2020-07-02;CZ064;CZ0643;94;73;3
2020-07-02;CZ064;CZ0644;120;109;14
2020-07-02;CZ064;CZ0645;15;17;0
2020-07-02;CZ064;CZ0646;41;37;0
2020-07-02;CZ064;CZ0647;81;75;0
2020-07-02;CZ071;CZ0711;10;10;0
2020-07-02;CZ071;CZ0712;662;621;22
2020-07-02;CZ071;CZ0713;84;83;0
2020-07-02;CZ071;CZ0714;87;57;1
2020-07-02;CZ071;CZ0715;55;52;0
2020-07-02;CZ072;CZ0721;40;36;0
2020-07-02;CZ072;CZ0722;145;145;2
2020-07-02;CZ072;CZ0723;50;50;0
2020-07-02;CZ072;CZ0724;149;146;2
2020-07-02;CZ080;CZ0801;30;30;1
2020-07-02;CZ080;CZ0802;470;320;10
2020-07-02;CZ080;CZ0803;1610;614;5
2020-07-02;CZ080;CZ0804;124;103;6
2020-07-02;CZ080;CZ0805;212;201;9
2020-07-02;CZ080;CZ0806;613;462;35
2020-07-02;;;10;110;0
2020-07-03;CZ010;CZ0100;2430;2238;105
2020-07-03;CZ020;CZ0201;93;93;1
2020-07-03;CZ020;CZ0202;89;79;1
2020-07-03;CZ020;CZ0203;129;115;6
2020-07-03;CZ020;CZ0204;86;66;1
2020-07-03;CZ020;CZ0205;45;38;1
2020-07-03;CZ020;CZ0206;114;111;2
2020-07-03;CZ020;CZ0207;73;61;1
2020-07-03;CZ020;CZ0208;75;67;1
2020-07-03;CZ020;CZ0209;247;218;4
2020-07-03;CZ020;CZ020A;209;192;4
2020-07-03;CZ020;CZ020B;51;47;2
2020-07-03;CZ020;CZ020C;21;19;0
2020-07-03;CZ031;CZ0311;44;44;0
2020-07-03;CZ031;CZ0312;23;23;0
2020-07-03;CZ031;CZ0313;20;19;0
2020-07-03;CZ031;CZ0314;15;15;0
2020-07-03;CZ031;CZ0315;41;32;5
2020-07-03;CZ031;CZ0316;40;36;1
2020-07-03;CZ031;CZ0317;18;18;0
2020-07-03;CZ032;CZ0321;348;337;8
2020-07-03;CZ032;CZ0322;87;86;0
2020-07-03;CZ032;CZ0323;108;103;2
2020-07-03;CZ032;CZ0324;49;38;5
2020-07-03;CZ032;CZ0325;21;22;0
2020-07-03;CZ032;CZ0326;8;7;0
2020-07-03;CZ032;CZ0327;54;52;2
2020-07-03;CZ041;CZ0411;317;282;35
2020-07-03;CZ041;CZ0412;85;83;3
2020-07-03;CZ041;CZ0413;74;74;0
2020-07-03;CZ042;CZ0421;48;47;0
2020-07-03;CZ042;CZ0422;28;28;1
2020-07-03;CZ042;CZ0423;269;265;11
2020-07-03;CZ042;CZ0424;29;26;3
2020-07-03;CZ042;CZ0425;42;40;6
2020-07-03;CZ042;CZ0426;61;64;0
2020-07-03;CZ042;CZ0427;87;87;0
2020-07-03;CZ051;CZ0511;11;8;0
2020-07-03;CZ051;CZ0512;93;80;2
2020-07-03;CZ051;CZ0513;137;71;2
2020-07-03;CZ051;CZ0514;46;39;1
2020-07-03;CZ052;CZ0521;76;67;1
2020-07-03;CZ052;CZ0522;30;24;1
2020-07-03;CZ052;CZ0523;70;69;0
2020-07-03;CZ052;CZ0524;19;17;1
2020-07-03;CZ052;CZ0525;32;28;1
2020-07-03;CZ053;CZ0531;97;80;0
2020-07-03;CZ053;CZ0532;153;143;5
2020-07-03;CZ053;CZ0533;39;37;2
2020-07-03;CZ053;CZ0534;25;26;2
2020-07-03;CZ063;CZ0631;94;95;3
2020-07-03;CZ063;CZ0632;19;17;0
2020-07-03;CZ063;CZ0633;2;2;0
2020-07-03;CZ063;CZ0634;35;33;1
2020-07-03;CZ063;CZ0635;43;42;0
2020-07-03;CZ064;CZ0641;36;32;0
2020-07-03;CZ064;CZ0642;278;231;5
2020-07-03;CZ064;CZ0643;94;73;3
2020-07-03;CZ064;CZ0644;120;109;14
2020-07-03;CZ064;CZ0645;16;17;0
2020-07-03;CZ064;CZ0646;42;37;0
2020-07-03;CZ064;CZ0647;81;75;0
2020-07-03;CZ071;CZ0711;10;10;0
2020-07-03;CZ071;CZ0712;664;621;22
2020-07-03;CZ071;CZ0713;84;83;0
2020-07-03;CZ071;CZ0714;87;57;1
2020-07-03;CZ071;CZ0715;55;52;0
2020-07-03;CZ072;CZ0721;40;37;0
2020-07-03;CZ072;CZ0722;146;145;2
2020-07-03;CZ072;CZ0723;51;50;0
2020-07-03;CZ072;CZ0724;149;146;2
2020-07-03;CZ080;CZ0801;30;30;1
2020-07-03;CZ080;CZ0802;474;326;10
2020-07-03;CZ080;CZ0803;1667;649;5
2020-07-03;CZ080;CZ0804;124;104;6
2020-07-03;CZ080;CZ0805;215;201;9
2020-07-03;CZ080;CZ0806;629;465;35
2020-07-03;;;10;117;0
2020-07-04;CZ010;CZ0100;2431;2250;106
2020-07-04;CZ020;CZ0201;93;93;1
2020-07-04;CZ020;CZ0202;90;79;1
2020-07-04;CZ020;CZ0203;130;116;6
2020-07-04;CZ020;CZ0204;86;67;1
2020-07-04;CZ020;CZ0205;56;38;1
2020-07-04;CZ020;CZ0206;114;112;2
2020-07-04;CZ020;CZ0207;73;61;1
2020-07-04;CZ020;CZ0208;75;67;1
2020-07-04;CZ020;CZ0209;249;218;4
2020-07-04;CZ020;CZ020A;210;194;4
2020-07-04;CZ020;CZ020B;51;47;2
2020-07-04;CZ020;CZ020C;21;19;0
2020-07-04;CZ031;CZ0311;44;45;0
2020-07-04;CZ031;CZ0312;23;23;0
2020-07-04;CZ031;CZ0313;20;19;0
2020-07-04;CZ031;CZ0314;15;15;0
2020-07-04;CZ031;CZ0315;41;32;5
2020-07-04;CZ031;CZ0316;40;36;1
2020-07-04;CZ031;CZ0317;18;18;0
2020-07-04;CZ032;CZ0321;348;337;8
2020-07-04;CZ032;CZ0322;87;86;0
2020-07-04;CZ032;CZ0323;108;103;2
2020-07-04;CZ032;CZ0324;49;38;5
2020-07-04;CZ032;CZ0325;21;22;0
2020-07-04;CZ032;CZ0326;8;7;0
2020-07-04;CZ032;CZ0327;54;52;2
2020-07-04;CZ041;CZ0411;317;282;35
2020-07-04;CZ041;CZ0412;85;83;3
2020-07-04;CZ041;CZ0413;74;74;0
2020-07-04;CZ042;CZ0421;48;47;0
2020-07-04;CZ042;CZ0422;28;28;1
2020-07-04;CZ042;CZ0423;269;265;11
2020-07-04;CZ042;CZ0424;29;26;3
2020-07-04;CZ042;CZ0425;42;40;6
2020-07-04;CZ042;CZ0426;61;64;0
2020-07-04;CZ042;CZ0427;87;87;0
2020-07-04;CZ051;CZ0511;11;8;0
2020-07-04;CZ051;CZ0512;94;80;2
2020-07-04;CZ051;CZ0513;144;72;2
2020-07-04;CZ051;CZ0514;46;39;1
2020-07-04;CZ052;CZ0521;76;67;1
2020-07-04;CZ052;CZ0522;30;24;1
2020-07-04;CZ052;CZ0523;70;69;0
2020-07-04;CZ052;CZ0524;19;17;1
2020-07-04;CZ052;CZ0525;32;28;1
2020-07-04;CZ053;CZ0531;97;80;0
2020-07-04;CZ053;CZ0532;153;143;5
2020-07-04;CZ053;CZ0533;39;37;2
2020-07-04;CZ053;CZ0534;25;26;2
2020-07-04;CZ063;CZ0631;95;95;3
2020-07-04;CZ063;CZ0632;19;17;0
2020-07-04;CZ063;CZ0633;2;2;0
2020-07-04;CZ063;CZ0634;35;33;1
2020-07-04;CZ063;CZ0635;43;43;0
2020-07-04;CZ064;CZ0641;36;32;0
2020-07-04;CZ064;CZ0642;282;231;5
2020-07-04;CZ064;CZ0643;94;73;3
2020-07-04;CZ064;CZ0644;120;109;14
2020-07-04;CZ064;CZ0645;16;17;0
2020-07-04;CZ064;CZ0646;42;37;0
2020-07-04;CZ064;CZ0647;81;75;0
2020-07-04;CZ071;CZ0711;10;10;0
2020-07-04;CZ071;CZ0712;664;622;22
2020-07-04;CZ071;CZ0713;84;83;0
2020-07-04;CZ071;CZ0714;87;57;1
2020-07-04;CZ071;CZ0715;55;52;0
2020-07-04;CZ072;CZ0721;40;37;0
2020-07-04;CZ072;CZ0722;146;145;2
2020-07-04;CZ072;CZ0723;51;51;0
2020-07-04;CZ072;CZ0724;150;146;2
2020-07-04;CZ080;CZ0801;30;30;1
2020-07-04;CZ080;CZ0802;485;331;10
2020-07-04;CZ080;CZ0803;1729;663;6
2020-07-04;CZ080;CZ0804;129;105;6
2020-07-04;CZ080;CZ0805;217;201;9
2020-07-04;CZ080;CZ0806;636;466;35
2020-07-04;;;10;118;0
2020-07-05;CZ010;CZ0100;2439;2259;108
2020-07-05;CZ020;CZ0201;93;93;1
2020-07-05;CZ020;CZ0202;90;79;1
2020-07-05;CZ020;CZ0203;130;116;6
2020-07-05;CZ020;CZ0204;90;67;1
2020-07-05;CZ020;CZ0205;58;38;1
2020-07-05;CZ020;CZ0206;114;112;2
2020-07-05;CZ020;CZ0207;73;61;1
2020-07-05;CZ020;CZ0208;77;67;1
2020-07-05;CZ020;CZ0209;251;218;4
2020-07-05;CZ020;CZ020A;212;195;4
2020-07-05;CZ020;CZ020B;51;47;2
2020-07-05;CZ020;CZ020C;21;19;0
2020-07-05;CZ031;CZ0311;44;45;0
2020-07-05;CZ031;CZ0312;23;23;0
2020-07-05;CZ031;CZ0313;20;19;0
2020-07-05;CZ031;CZ0314;15;15;0
2020-07-05;CZ031;CZ0315;41;32;5
2020-07-05;CZ031;CZ0316;40;36;1
2020-07-05;CZ031;CZ0317;18;18;0
2020-07-05;CZ032;CZ0321;348;337;8
2020-07-05;CZ032;CZ0322;87;86;0
2020-07-05;CZ032;CZ0323;108;103;2
2020-07-05;CZ032;CZ0324;49;38;5
2020-07-05;CZ032;CZ0325;21;22;0
2020-07-05;CZ032;CZ0326;8;7;0
2020-07-05;CZ032;CZ0327;54;52;2
2020-07-05;CZ041;CZ0411;317;282;35
2020-07-05;CZ041;CZ0412;85;83;3
2020-07-05;CZ041;CZ0413;74;74;0
2020-07-05;CZ042;CZ0421;48;47;0
2020-07-05;CZ042;CZ0422;28;28;1
2020-07-05;CZ042;CZ0423;269;265;11
2020-07-05;CZ042;CZ0424;29;26;3
2020-07-05;CZ042;CZ0425;42;40;6
2020-07-05;CZ042;CZ0426;61;64;0
2020-07-05;CZ042;CZ0427;87;87;0
2020-07-05;CZ051;CZ0511;11;8;0
2020-07-05;CZ051;CZ0512;94;80;2
2020-07-05;CZ051;CZ0513;144;75;2
2020-07-05;CZ051;CZ0514;46;39;1
2020-07-05;CZ052;CZ0521;76;67;1
2020-07-05;CZ052;CZ0522;30;24;1
2020-07-05;CZ052;CZ0523;70;69;0
2020-07-05;CZ052;CZ0524;19;17;1
2020-07-05;CZ052;CZ0525;32;28;1
2020-07-05;CZ053;CZ0531;97;80;0
2020-07-05;CZ053;CZ0532;153;143;5
2020-07-05;CZ053;CZ0533;39;37;2
2020-07-05;CZ053;CZ0534;25;26;2
2020-07-05;CZ063;CZ0631;95;95;3
2020-07-05;CZ063;CZ0632;19;17;0
2020-07-05;CZ063;CZ0633;2;2;0
2020-07-05;CZ063;CZ0634;36;33;1
2020-07-05;CZ063;CZ0635;43;43;0
2020-07-05;CZ064;CZ0641;36;32;0
2020-07-05;CZ064;CZ0642;282;231;5
2020-07-05;CZ064;CZ0643;94;73;3
2020-07-05;CZ064;CZ0644;120;109;14
2020-07-05;CZ064;CZ0645;16;17;0
2020-07-05;CZ064;CZ0646;43;37;0
2020-07-05;CZ064;CZ0647;81;75;0
2020-07-05;CZ071;CZ0711;10;10;0
2020-07-05;CZ071;CZ0712;664;622;22
2020-07-05;CZ071;CZ0713;84;83;0
2020-07-05;CZ071;CZ0714;87;57;1
2020-07-05;CZ071;CZ0715;55;52;0
2020-07-05;CZ072;CZ0721;40;37;0
2020-07-05;CZ072;CZ0722;146;145;2
2020-07-05;CZ072;CZ0723;51;51;0
2020-07-05;CZ072;CZ0724;150;146;2
2020-07-05;CZ080;CZ0801;30;30;1
2020-07-05;CZ080;CZ0802;494;335;10
2020-07-05;CZ080;CZ0803;1762;669;6
2020-07-05;CZ080;CZ0804;129;105;6
2020-07-05;CZ080;CZ0805;218;201;9
2020-07-05;CZ080;CZ0806;644;471;35
2020-07-05;;;10;122;0
2020-07-06;CZ010;CZ0100;2448;2263;109
2020-07-06;CZ020;CZ0201;93;93;1
2020-07-06;CZ020;CZ0202;90;79;1
2020-07-06;CZ020;CZ0203;130;116;6
2020-07-06;CZ020;CZ0204;92;67;1
2020-07-06;CZ020;CZ0205;58;38;1
2020-07-06;CZ020;CZ0206;114;112;2
2020-07-06;CZ020;CZ0207;73;61;1
2020-07-06;CZ020;CZ0208;78;70;1
2020-07-06;CZ020;CZ0209;252;219;4
2020-07-06;CZ020;CZ020A;212;196;4
2020-07-06;CZ020;CZ020B;51;47;2
2020-07-06;CZ020;CZ020C;21;19;0
2020-07-06;CZ031;CZ0311;44;45;0
2020-07-06;CZ031;CZ0312;23;23;0
2020-07-06;CZ031;CZ0313;20;19;0
2020-07-06;CZ031;CZ0314;15;15;0
2020-07-06;CZ031;CZ0315;41;32;5
2020-07-06;CZ031;CZ0316;40;36;1
2020-07-06;CZ031;CZ0317;18;18;0
2020-07-06;CZ032;CZ0321;348;337;8
2020-07-06;CZ032;CZ0322;87;86;0
2020-07-06;CZ032;CZ0323;108;103;2
2020-07-06;CZ032;CZ0324;49;38;5
2020-07-06;CZ032;CZ0325;21;22;0
2020-07-06;CZ032;CZ0326;8;7;0
2020-07-06;CZ032;CZ0327;54;52;2
2020-07-06;CZ041;CZ0411;317;282;35
2020-07-06;CZ041;CZ0412;85;83;3
2020-07-06;CZ041;CZ0413;74;74;0
2020-07-06;CZ042;CZ0421;48;47;0
2020-07-06;CZ042;CZ0422;28;28;1
2020-07-06;CZ042;CZ0423;269;265;11
2020-07-06;CZ042;CZ0424;29;26;3
2020-07-06;CZ042;CZ0425;42;40;6
2020-07-06;CZ042;CZ0426;61;64;0
2020-07-06;CZ042;CZ0427;87;87;0
2020-07-06;CZ051;CZ0511;11;8;0
2020-07-06;CZ051;CZ0512;94;80;2
2020-07-06;CZ051;CZ0513;144;76;2
2020-07-06;CZ051;CZ0514;46;39;1
2020-07-06;CZ052;CZ0521;76;67;1
2020-07-06;CZ052;CZ0522;30;24;1
2020-07-06;CZ052;CZ0523;70;69;0
2020-07-06;CZ052;CZ0524;19;17;1
2020-07-06;CZ052;CZ0525;32;28;1
2020-07-06;CZ053;CZ0531;97;80;0
2020-07-06;CZ053;CZ0532;153;143;5
2020-07-06;CZ053;CZ0533;39;37;2
2020-07-06;CZ053;CZ0534;25;26;2
2020-07-06;CZ063;CZ0631;95;95;3
2020-07-06;CZ063;CZ0632;19;17;0
2020-07-06;CZ063;CZ0633;2;2;0
2020-07-06;CZ063;CZ0634;36;33;1
2020-07-06;CZ063;CZ0635;43;43;0
2020-07-06;CZ064;CZ0641;36;32;0
2020-07-06;CZ064;CZ0642;282;233;5
2020-07-06;CZ064;CZ0643;94;75;3
2020-07-06;CZ064;CZ0644;120;109;14
2020-07-06;CZ064;CZ0645;16;17;0
2020-07-06;CZ064;CZ0646;43;37;0
2020-07-06;CZ064;CZ0647;81;75;0
2020-07-06;CZ071;CZ0711;10;10;0
2020-07-06;CZ071;CZ0712;664;622;22
2020-07-06;CZ071;CZ0713;84;83;0
2020-07-06;CZ071;CZ0714;87;57;1
2020-07-06;CZ071;CZ0715;55;52;0
2020-07-06;CZ072;CZ0721;40;37;0
2020-07-06;CZ072;CZ0722;146;145;2
2020-07-06;CZ072;CZ0723;51;51;0
2020-07-06;CZ072;CZ0724;150;146;2
2020-07-06;CZ080;CZ0801;30;30;1
2020-07-06;CZ080;CZ0802;497;337;10
2020-07-06;CZ080;CZ0803;1787;689;6
2020-07-06;CZ080;CZ0804;129;106;6
2020-07-06;CZ080;CZ0805;218;201;9
2020-07-06;CZ080;CZ0806;653;473;35
2020-07-06;;;10;125;0
2020-07-07;CZ010;CZ0100;2453;2286;109
2020-07-07;CZ020;CZ0201;94;93;1
2020-07-07;CZ020;CZ0202;90;79;1
2020-07-07;CZ020;CZ0203;130;117;6
2020-07-07;CZ020;CZ0204;92;68;1
2020-07-07;CZ020;CZ0205;65;38;1
2020-07-07;CZ020;CZ0206;114;112;2
2020-07-07;CZ020;CZ0207;73;62;1
2020-07-07;CZ020;CZ0208;78;72;1
2020-07-07;CZ020;CZ0209;252;223;4
2020-07-07;CZ020;CZ020A;212;198;4
2020-07-07;CZ020;CZ020B;51;47;2
2020-07-07;CZ020;CZ020C;21;19;0
2020-07-07;CZ031;CZ0311;44;45;0
2020-07-07;CZ031;CZ0312;23;23;0
2020-07-07;CZ031;CZ0313;21;19;0
2020-07-07;CZ031;CZ0314;15;15;0
2020-07-07;CZ031;CZ0315;41;32;5
2020-07-07;CZ031;CZ0316;40;36;1
2020-07-07;CZ031;CZ0317;18;18;0
2020-07-07;CZ032;CZ0321;348;337;8
2020-07-07;CZ032;CZ0322;87;86;0
2020-07-07;CZ032;CZ0323;109;103;2
2020-07-07;CZ032;CZ0324;49;38;5
2020-07-07;CZ032;CZ0325;21;22;0
2020-07-07;CZ032;CZ0326;8;7;0
2020-07-07;CZ032;CZ0327;54;52;2
2020-07-07;CZ041;CZ0411;317;282;35
2020-07-07;CZ041;CZ0412;85;83;3
2020-07-07;CZ041;CZ0413;74;74;0
2020-07-07;CZ042;CZ0421;48;47;0
2020-07-07;CZ042;CZ0422;28;28;1
2020-07-07;CZ042;CZ0423;269;265;11
2020-07-07;CZ042;CZ0424;29;26;3
2020-07-07;CZ042;CZ0425;42;40;6
2020-07-07;CZ042;CZ0426;62;65;0
2020-07-07;CZ042;CZ0427;87;88;0
2020-07-07;CZ051;CZ0511;11;9;0
2020-07-07;CZ051;CZ0512;95;80;2
2020-07-07;CZ051;CZ0513;144;80;2
2020-07-07;CZ051;CZ0514;46;41;1
2020-07-07;CZ052;CZ0521;77;67;1
2020-07-07;CZ052;CZ0522;32;24;1
2020-07-07;CZ052;CZ0523;70;69;0
2020-07-07;CZ052;CZ0524;19;17;1
2020-07-07;CZ052;CZ0525;33;28;1
2020-07-07;CZ053;CZ0531;98;83;0
2020-07-07;CZ053;CZ0532;154;143;5
2020-07-07;CZ053;CZ0533;39;37;2
2020-07-07;CZ053;CZ0534;26;26;2
2020-07-07;CZ063;CZ0631;95;95;3
2020-07-07;CZ063;CZ0632;32;17;0
2020-07-07;CZ063;CZ0633;2;2;0
2020-07-07;CZ063;CZ0634;36;33;1
2020-07-07;CZ063;CZ0635;43;43;0
2020-07-07;CZ064;CZ0641;36;32;0
2020-07-07;CZ064;CZ0642;284;233;5
2020-07-07;CZ064;CZ0643;94;75;3
2020-07-07;CZ064;CZ0644;120;109;14
2020-07-07;CZ064;CZ0645;16;17;0
2020-07-07;CZ064;CZ0646;43;37;0
2020-07-07;CZ064;CZ0647;82;75;0
2020-07-07;CZ071;CZ0711;10;10;0
2020-07-07;CZ071;CZ0712;664;623;22
2020-07-07;CZ071;CZ0713;84;83;0
2020-07-07;CZ071;CZ0714;87;59;1
2020-07-07;CZ071;CZ0715;55;52;0
2020-07-07;CZ072;CZ0721;40;37;0
2020-07-07;CZ072;CZ0722;149;145;2
2020-07-07;CZ072;CZ0723;51;51;0
2020-07-07;CZ072;CZ0724;150;147;2
2020-07-07;CZ080;CZ0801;31;30;1
2020-07-07;CZ080;CZ0802;519;349;10
2020-07-07;CZ080;CZ0803;1821;724;6
2020-07-07;CZ080;CZ0804;133;107;6
2020-07-07;CZ080;CZ0805;219;203;9
2020-07-07;CZ080;CZ0806;663;477;35
2020-07-07;;;10;128;0
2020-07-08;CZ010;CZ0100;2464;2340;109
2020-07-08;CZ020;CZ0201;94;93;1
2020-07-08;CZ020;CZ0202;90;79;1
2020-07-08;CZ020;CZ0203;130;123;6
2020-07-08;CZ020;CZ0204;94;70;1
2020-07-08;CZ020;CZ0205;72;38;1
2020-07-08;CZ020;CZ0206;114;113;2
2020-07-08;CZ020;CZ0207;76;62;1
2020-07-08;CZ020;CZ0208;79;73;1
2020-07-08;CZ020;CZ0209;253;226;4
2020-07-08;CZ020;CZ020A;214;200;4
2020-07-08;CZ020;CZ020B;51;47;2
2020-07-08;CZ020;CZ020C;21;20;0
2020-07-08;CZ031;CZ0311;44;45;0
2020-07-08;CZ031;CZ0312;23;23;0
2020-07-08;CZ031;CZ0313;21;19;0
2020-07-08;CZ031;CZ0314;15;15;0
2020-07-08;CZ031;CZ0315;41;32;5
2020-07-08;CZ031;CZ0316;40;36;1
2020-07-08;CZ031;CZ0317;18;19;0
2020-07-08;CZ032;CZ0321;348;337;8
2020-07-08;CZ032;CZ0322;87;86;0
2020-07-08;CZ032;CZ0323;109;103;2
2020-07-08;CZ032;CZ0324;49;38;5
2020-07-08;CZ032;CZ0325;21;22;0
2020-07-08;CZ032;CZ0326;8;7;0
2020-07-08;CZ032;CZ0327;54;52;2
2020-07-08;CZ041;CZ0411;317;282;35
2020-07-08;CZ041;CZ0412;85;83;3
2020-07-08;CZ041;CZ0413;74;75;0
2020-07-08;CZ042;CZ0421;48;47;0
2020-07-08;CZ042;CZ0422;28;28;1
2020-07-08;CZ042;CZ0423;269;268;11
2020-07-08;CZ042;CZ0424;29;26;3
2020-07-08;CZ042;CZ0425;42;40;6
2020-07-08;CZ042;CZ0426;62;65;0
2020-07-08;CZ042;CZ0427;87;88;0
2020-07-08;CZ051;CZ0511;11;9;0
2020-07-08;CZ051;CZ0512;96;80;2
2020-07-08;CZ051;CZ0513;145;94;2
2020-07-08;CZ051;CZ0514;46;41;1
2020-07-08;CZ052;CZ0521;78;68;1
2020-07-08;CZ052;CZ0522;32;24;1
2020-07-08;CZ052;CZ0523;71;70;0
2020-07-08;CZ052;CZ0524;19;17;1
2020-07-08;CZ052;CZ0525;33;29;1
2020-07-08;CZ053;CZ0531;98;83;0
2020-07-08;CZ053;CZ0532;154;145;5
2020-07-08;CZ053;CZ0533;39;37;2
2020-07-08;CZ053;CZ0534;26;26;2
2020-07-08;CZ063;CZ0631;95;95;3
2020-07-08;CZ063;CZ0632;32;17;0
2020-07-08;CZ063;CZ0633;2;2;0
2020-07-08;CZ063;CZ0634;36;33;1
2020-07-08;CZ063;CZ0635;43;44;0
2020-07-08;CZ064;CZ0641;36;35;0
2020-07-08;CZ064;CZ0642;288;266;5
2020-07-08;CZ064;CZ0643;96;87;3
2020-07-08;CZ064;CZ0644;120;110;14
2020-07-08;CZ064;CZ0645;16;17;0
2020-07-08;CZ064;CZ0646;43;37;0
2020-07-08;CZ064;CZ0647;82;78;0
2020-07-08;CZ071;CZ0711;10;10;0
2020-07-08;CZ071;CZ0712;665;624;22
2020-07-08;CZ071;CZ0713;84;83;0
2020-07-08;CZ071;CZ0714;88;62;1
2020-07-08;CZ071;CZ0715;55;52;0
2020-07-08;CZ072;CZ0721;40;37;0
2020-07-08;CZ072;CZ0722;149;145;2
2020-07-08;CZ072;CZ0723;53;52;0
2020-07-08;CZ072;CZ0724;150;147;2
2020-07-08;CZ080;CZ0801;31;30;1
2020-07-08;CZ080;CZ0802;533;363;10
2020-07-08;CZ080;CZ0803;1858;791;6
2020-07-08;CZ080;CZ0804;136;108;6
2020-07-08;CZ080;CZ0805;219;203;9
2020-07-08;CZ080;CZ0806;674;480;35
2020-07-08;;;10;131;0
2020-07-09;CZ010;CZ0100;2479;2361;109
2020-07-09;CZ020;CZ0201;94;94;1
2020-07-09;CZ020;CZ0202;90;80;1
2020-07-09;CZ020;CZ0203;130;123;6
2020-07-09;CZ020;CZ0204;96;72;1
2020-07-09;CZ020;CZ0205;81;38;1
2020-07-09;CZ020;CZ0206;114;115;2
2020-07-09;CZ020;CZ0207;76;62;1
2020-07-09;CZ020;CZ0208;79;74;1
2020-07-09;CZ020;CZ0209;257;230;4
2020-07-09;CZ020;CZ020A;216;203;4
